gene_id	gene_name	ensembl_gene_id	gene_biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast	source_accession	source_tissue	source_groups
HNRNPH3	HNRNPH3	ENSGALG00000003947	protein_coding	14927.1658091446	-0.0170318024516047	0.0510048280961466	-0.333925298591321	0.738435928948473	0.853772215658449	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DYNC1H1	DYNC1H1	ENSGALG00000011330	protein_coding	14915.1674619803	0.0456861848647606	0.069197147769572	0.660232196519091	0.509104833844385	0.684571119254129	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DSTN	DSTN	ENSGALG00000008667	protein_coding	14879.6021399171	0.0767658375104698	0.0509128539484538	1.50778892866997	0.131608556610033	0.269458778317683	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RPS6	RPS6	ENSGALG00000015082	protein_coding	14623.6145048927	-0.0408663758830312	0.0720547897215996	-0.567156965427669	0.570607543050652	0.735160515496688	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DDX3X	DDX3X	ENSGALG00000016231	protein_coding	14618.6909991359	0.036827692992067	0.0466472663130035	0.789493059356424	0.429823884773294	0.616044503164958	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
FUS	FUS	ENSGALG00000032219	protein_coding	14408.2927912494	-0.0812130929761849	0.0376163724827724	-2.15898258167714	0.0308515182917583	0.0865359556134727	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MAP1B	MAP1B	ENSGALG00000014999	protein_coding	14267.0308016394	-0.363014955641785	0.0672640525970213	-5.39686417374532	6.78156864153919e-08	7.0167326993519e-07	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MSI1	MSI1	ENSGALG00000007227	protein_coding	14197.1781448823	-0.104129109095296	0.0352828246246306	-2.95126907222175	0.00316471093550818	0.0127105451862161	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SFPQ	SFPQ	ENSGALG00000002514	protein_coding	14095.7455520314	-0.00518239143694018	0.0433426023734723	-0.119568072823243	0.904825312430824	0.949908189981158	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PGAM1	PGAM1	ENSGALG00000007606	protein_coding	14068.7681104883	0.0596789508149891	0.054620417851877	1.09261249111697	0.274563976000104	0.458789412318764	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SMARCC1	SMARCC1	ENSGALG00000032642	protein_coding	13968.0943894874	-0.0463863331945504	0.0598026180099982	-0.775657232711706	0.437951397898019	0.624023489675461	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CAPRIN1	CAPRIN1	ENSGALG00000013532	protein_coding	13829.6634309898	0.0501313531547404	0.0512063836141823	0.979005928879069	0.327577050039761	0.516611619844961	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RPL6	RPL6	ENSGALG00000004818	protein_coding	13824.8368784198	0.015136364068259	0.0592606798373609	0.255420020657885	0.798398709242368	0.891165716192962	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
COL2A1	COL2A1	ENSGALG00000030712	protein_coding	13804.9697566125	0.542904332586174	0.0461576451349183	11.7619590644035	6.12953203951434e-32	5.07066264216696e-30	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MACF1	MACF1	ENSGALG00000003693	protein_coding	13782.1273491011	-0.355900567073922	0.0645376607588787	-5.51461833120376	3.49537666430501e-08	3.75919899417399e-07	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
BRD2	BRD2	ENSGALG00000000156	protein_coding	13767.7527411881	0.0125755715625918	0.0461123664792813	0.272715814059165	0.785071677483119	0.884051406228422	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
HMGB1	HMGB1	ENSGALG00000042875	protein_coding	13679.0933988717	0.199370539742616	0.0450151791373488	4.4289624869492	9.46874890445211e-06	6.80152313280706e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NUCKS1	NUCKS1	ENSGALG00000000708	protein_coding	13607.2827020133	0.15860285901407	0.0502673716239907	3.15518504131167	0.00160396341661397	0.00700104562065436	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ALDOC	ALDOC	ENSGALG00000026077	protein_coding	13568.0097293458	0.089514951521834	0.0406185028571881	2.20379741312875	0.0275385945967731	0.0788915425384335	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
FASN	FASN	ENSGALG00000040896	protein_coding	13545.655511523	0.0117650085285606	0.0567967825985561	0.207142165282786	0.835898833013279	0.913090526633496	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PCBP2	PCBP2	ENSGALG00000041030	protein_coding	13475.9508306045	0.0191664881478265	0.0503749816273027	0.380476330286907	0.703591863495725	0.829138264739257	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
HDLBP	HDLBP	ENSGALG00000005823	protein_coding	13449.6922905644	0.213163429686761	0.0641478604549998	3.32300139357409	0.000890544695619946	0.00416183605409536	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
AGO1	AGO1	ENSGALG00000002249	protein_coding	13341.9328243956	-0.206265736745803	0.0599959850605773	-3.4379923346127	0.000586044288040673	0.00288721508545017	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PRPF8	PRPF8	ENSGALG00000002943	protein_coding	13149.8700421728	0.115413629745574	0.0421150519667285	2.74043659822034	0.00613576186594608	0.022438659830314	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CDH2	CDH2	ENSGALG00000015132	protein_coding	13051.9880014986	0.124598931603706	0.0577082619214552	2.1591177321073	0.0308410343124096	0.0865204522537944	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RPL8	RPL8	ENSGALG00000016232	protein_coding	12977.105799603	-0.0396070174719012	0.0626576608072527	-0.632117716518978	0.527309959309934	0.699247537776715	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RTN4	RTN4	ENSGALG00000029261	protein_coding	12738.1863073316	-0.173572858654568	0.0467260232270863	-3.71469358329538	0.000203450072358982	0.00111288656002069	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DBN1	DBN1	ENSGALG00000033405	protein_coding	12647.3790877185	-0.275478281981466	0.0523707635588078	-5.26015401077985	1.43934794685212e-07	1.42022715728117e-06	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MAP1S	MAP1S	ENSGALG00000039108	protein_coding	12510.8931517665	-0.104079551799173	0.0638002463311083	-1.63133463872577	0.102819728220313	0.223836163143622	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CALR	CALR	ENSGALG00000040368	protein_coding	12505.3535091047	0.0637958796025736	0.0778477257559126	0.819495739703458	0.4125036316374	0.60127356077084	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
KIF1A	KIF1A	ENSGALG00000006221	protein_coding	12466.8438302104	-0.411418984317485	0.0703123461026823	-5.85130502851746	4.87730796601336e-09	6.01649544500094e-08	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
LFNG	LFNG	ENSGALG00000038515	protein_coding	12362.927936015	-0.261899612698737	0.0628625185729914	-4.16622844015768	3.09680391126306e-05	0.000201842348044558	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MARCKS	MARCKS	ENSGALG00000037726	protein_coding	12294.8576423762	-0.0327269848778679	0.0366361560953742	-0.893297451639587	0.371697902331253	0.562900128855806	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
HMGB3	HMGB3	ENSGALG00000009071	protein_coding	12139.1199846756	0.0755515016464528	0.0415952562096024	1.81634899099411	0.0693168545678172	0.166003535918746	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000001136	ENSGALG00000001136	ENSGALG00000001136	protein_coding	11959.7146784753	0.370265430432154	0.154358007743052	2.39874455394958	0.0164513868816061	0.0517963488489239	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
JUN	JUN	ENSGALG00000010870	protein_coding	11757.717597331	0.00485735447182207	0.416734628468087	0.0116557495826005	0.990700267935441	0.995777564022407	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NEFM	NEFM	ENSGALG00000000317	protein_coding	11613.2178868917	-1.92565741921446	0.173788468196965	-11.0804671863038	1.56056128218675e-28	1.01262443050445e-26	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RPL7A	RPL7A	ENSGALG00000003197	protein_coding	11512.9974534938	-0.00116319042597634	0.0686161008575542	-0.0169521498808436	0.986474789142875	0.994450906409985	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
YWHAG	YWHAG	ENSGALG00000017358	protein_coding	11491.1225795067	-0.774717389128818	0.0615814216800151	-12.5803751844891	2.70740977759537e-36	2.97219104829731e-34	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MATR3	MATR3	ENSGALG00000002478	protein_coding	11331.0969369418	-0.00888482615888916	0.0492416035004043	-0.180433323192171	0.856812395484856	0.923587992539255	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CRMP1	CRMP1	ENSGALG00000041203	protein_coding	11227.9713296785	-0.746921934166301	0.0527910023669533	-14.148659822263	1.90350334035734e-45	3.81904032252154e-43	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
XPO5	XPO5	ENSGALG00000010341	protein_coding	11077.2428337598	-0.128844252155084	0.0562142932427074	-2.29201942642584	0.021904522214402	0.0653355152516042	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NCAM1	NCAM1	ENSGALG00000007839	protein_coding	11073.1823709103	-0.807775192660703	0.0751231312063659	-10.7526826915896	5.75626502849017e-27	3.39444615109108e-25	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TCF12	TCF12	ENSGALG00000004304	protein_coding	11045.2784003343	-0.0393924718526857	0.0430461340282922	-0.915122176286374	0.360127494165882	0.55043258280035	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
LRP1	LRP1	ENSGALG00000030904	protein_coding	11028.3515965411	0.169768486288897	0.0592309739532786	2.86621129044426	0.00415416881414633	0.0160458102790273	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RPS8	RPS8	ENSGALG00000010124	protein_coding	10943.6047662412	-0.0505991430906059	0.0612151920220028	-0.82657819765425	0.408476179053864	0.597749136937055	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PFN2	PFN2	ENSGALG00000054686	protein_coding	10931.838832394	0.0821918715016549	0.0505804220000169	1.62497401665861	0.104168095387707	0.226094765604629	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NAP1L1	NAP1L1	ENSGALG00000010238	protein_coding	10925.7366943925	0.208688851480998	0.0463135179525373	4.50600301395513	6.60601492254292e-06	4.90046708342485e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
GNB1	GNB1	ENSGALG00000001334	protein_coding	10900.9561979507	-0.101103953529204	0.0468021351575251	-2.16024233058837	0.0307539147664657	0.0863176687970187	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
COTL1	COTL1	ENSGALG00000017644	protein_coding	10888.6545023989	-0.645545400772207	0.0615836961396961	-10.4824075402661	1.04060391237209e-25	5.60609299088112e-24	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RPS4Y1	RPS4Y1	ENSGALG00000004831	protein_coding	10865.0708512459	-0.019659043858828	0.0635841248199717	-0.309181637940122	0.757183360878542	0.865642884735063	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
GDI1	GDI1	ENSGALG00000008169	protein_coding	10806.770313852	-0.173798389754451	0.0383437658492279	-4.53263746805272	5.82517420166037e-06	4.37703037838923e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RPL5	RPL5	ENSGALG00000005922	protein_coding	10774.9819236205	-0.0336390000653125	0.062624603548242	-0.537153102125415	0.591161862953575	0.751217990525236	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DPYSL2	DPYSL2	ENSGALG00000000227	protein_coding	10765.9382037995	-0.571486593314358	0.0497595614010952	-11.4849604221346	1.57007349775005e-30	1.15635581870157e-28	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
EIF3A	EIF3A	ENSGALG00000009328	protein_coding	10603.6573610597	0.0966933128144451	0.0644023563169069	1.5013940225827	0.133253679022161	0.27191290242364	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
YWHAB	YWHAB	ENSGALG00000004143	protein_coding	10598.4419144671	0.075725069722416	0.0435913692417174	1.73715740156073	0.0823593916655912	0.18957974172793	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RHOA	RHOA	ENSGALG00000003806	protein_coding	10590.5948516378	0.186867336901422	0.0446889221473989	4.18151362624213	2.89574893342331e-05	0.000189877151137881	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
